timestamp,test_name,k,g,s,success_rate,trials
2026-09-08T23:43:46.322100,Test 2,6,10,7,100.0,10
2026-09-08T23:43:46.322100,Test 3,6,10,7,0.0,10
2026-09-08T23:43:46.327266,Test 1,6,10,8,100.0,10
2026-09-08T23:43:46.327266,Test 2,6,10,8,100.0,10
2026-09-08T23:43:46.327266,Test 3,6,10,8,0.0,10
2026-09-08T23:43:46.332708,Test 1,6,12,2,100.0,10
2026-09-08T23:43:46.332708,Test 2,6,12,2,100.0,10
2026-09-08T23:43:46.332708,Test 3,6,12,2,50.0,10
2026-09-08T23:43:46.337915,Test 1,6,12,3,100.0,10
2026-09-08T23:43:46.337915,Test 2,6,12,3,100.0,10
2026-09-08T23:43:46.337915,Test 3,6,12,3,0.0,10
2026-09-08T23:43:46.343408,Test 1,6,12,4,100.0,10
2026-09-08T23:43:46.343408,Test 2,6,12,4,100.0,10
2026-09-08T23:43:46.343408,Test 3,6,12,4,0.0,10
2026-09-08T23:43:46.349101,Test 1,6,12,5,100.0,10
2026-09-08T23:43:46.349101,Test 2,6,12,5,100.0,10
2026-09-08T23:43:46.349101,Test 3,6,12,5,0.0,10
2026-09-08T23:43:46.354853,Test 1,6,12,6,100.0,10
2026-09-08T23:43:46.354853,Test 2,6,12,6,100.0,10
2026-09-08T23:43:46.354853,Test 3,6,12,6,0.0,10
2026-09-08T23:43:46.360513,Test 1,6,12,7,100.0,10
2026-09-08T23:43:46.360513,Test 2,6,12,7,100.0,10
2026-09-08T23:43:46.360513,Test 3,6,12,7,0.0,10
2026-09-08T23:43:46.366604,Test 1,6,12,8,100.0,10
2026-09-08T23:43:46.366604,Test 2,6,12,8,100.0,10
2026-09-08T23:43:46.366604,Test 3,6,12,8,0.0,10
2026-09-08T23:43:46.372558,Test 1,8,10,2,100.0,10
2026-09-08T23:43:46.372558,Test 2,8,10,2,100.0,10
2026-09-08T23:43:46.372558,Test 3,8,10,2,0.0,10
2026-09-08T23:43:46.378591,Test 1,8,10,3,100.0,10
2026-09-08T23:43:46.378591,Test 2,8,10,3,100.0,10
2026-09-08T23:43:46.378591,Test 3,8,10,3,0.0,10
2026-09-08T23:43:46.384852,Test 1,8,10,4,100.0,10
2026-09-08T23:43:46.384852,Test 2,8,10,4,100.0,10
2026-09-08T23:43:46.384852,Test 3,8,10,4,0.0,10
2026-09-08T23:43:46.391221,Test 1,8,10,5,100.0,10
2026-09-08T23:43:46.391221,Test 2,8,10,5,100.0,10
2026-09-08T23:43:46.391221,Test 3,8,10,5,0.0,10
2026-09-08T23:43:46.397794,Test 1,8,10,6,100.0,10
2026-09-08T23:43:46.397794,Test 2,8,10,6,100.0,10
2026-09-08T23:43:46.397794,Test 3,8,10,6,0.0,10
2026-09-08T23:43:46.404259,Test 1,8,10,7,100.0,10
2026-09-08T23:43:46.404259,Test 2,8,10,7,100.0,10
2026-09-08T23:43:46.404259,Test 3,8,10,7,0.0,10
2026-09-08T23:43:46.411097,Test 1,8,10,8,100.0,10
2026-09-08T23:43:46.411097,Test 2,8,10,8,100.0,10
2026-09-08T23:43:46.411097,Test 3,8,10,8,0.0,10
2026-09-08T23:43:46.417671,Test 1,8,12,2,100.0,10
2026-09-08T23:43:46.417671,Test 2,8,12,2,100.0,10
2026-09-08T23:43:46.417671,Test 3,8,12,2,10.0,10
2026-09-08T23:43:46.424491,Test 1,8,12,3,100.0,10
2026-09-08T23:43:46.424491,Test 2,8,12,3,100.0,10
2026-09-08T23:43:46.424491,Test 3,8,12,3,0.0,10
2026-09-08T23:43:46.431400,Test 1,8,12,4,100.0,10
2026-09-08T23:43:46.431400,Test 2,8,12,4,100.0,10
2026-09-08T23:43:46.431400,Test 3,8,12,4,0.0,10
2026-09-08T23:43:46.438490,Test 1,8,12,5,100.0,10
2026-09-08T23:43:46.438490,Test 2,8,12,5,100.0,10
2026-09-08T23:43:46.438490,Test 3,8,12,5,0.0,10
2026-09-08T23:43:46.445535,Test 1,8,12,6,100.0,10
2026-09-08T23:43:46.445535,Test 2,8,12,6,100.0,10
2026-09-08T23:43:46.445535,Test 3,8,12,6,0.0,10
2026-09-08T23:43:46.452951,Test 1,8,12,7,100.0,10
2026-09-08T23:43:46.452951,Test 2,8,12,7,100.0,10
2026-09-08T23:43:46.452951,Test 3,8,12,7,0.0,10
2026-09-08T23:43:46.460547,Test 1,8,12,8,100.0,10
2026-09-08T23:43:46.460547,Test 2,8,12,8,100.0,10
2026-09-08T23:43:46.460547,Test 3,8,12,8,0.0,10
2026-09-08T23:43:46.468940,Test 1,10,12,2,100.0,10
2026-09-08T23:43:46.468940,Test 2,10,12,2,100.0,10
2026-09-08T23:43:46.468940,Test 3,10,12,2,0.0,10
2026-09-08T23:43:46.477478,Test 1,10,12,3,100.0,10
2026-09-08T23:43:46.477478,Test 2,10,12,3,100.0,10
2026-09-08T23:43:46.477478,Test 3,10,12,3,0.0,10
2026-09-08T23:43:46.486342,Test 1,10,12,4,100.0,10
2026-09-08T23:43:46.486342,Test 2,10,12,4,100.0,10
2026-09-08T23:43:46.486342,Test 3,10,12,4,0.0,10
2026-09-08T23:43:46.495192,Test 1,10,12,5,100.0,10
2026-09-08T23:43:46.495192,Test 2,10,12,5,100.0,10
2026-09-08T23:43:46.495192,Test 3,10,12,5,0.0,10
2026-09-08T23:43:46.504274,Test 1,10,12,6,100.0,10
2026-09-08T23:43:46.504274,Test 2,10,12,6,100.0,10
2026-09-08T23:43:46.504274,Test 3,10,12,6,0.0,10
2026-09-08T23:43:46.513428,Test 1,10,12,7,100.0,10
2026-09-08T23:43:46.513428,Test 2,10,12,7,100.0,10
2026-09-08T23:43:46.513428,Test 3,10,12,7,0.0,10
2026-09-08T23:43:46.522838,Test 1,10,12,8,100.0,10
2026-09-08T23:43:46.522838,Test 2,10,12,8,100.0,10
2026-09-08T23:43:46.522838,Test 3,10,12,8,0.0,10
2026-09-08T23:43:46.542794,Test 1,2,5,2,100.0,10
2026-09-08T23:43:46.542794,Test 2,2,5,2,100.0,10
2026-09-08T23:43:46.542794,Test 3,2,5,2,70.0,10
2026-09-08T23:43:46.544223,Test 1,2,5,3,100.0,10
2026-09-08T23:43:46.544223,Test 2,2,5,3,100.0,10
2026-09-08T23:43:46.544223,Test 3,2,5,3,70.0,10
2026-09-08T23:43:46.545845,Test 1,2,5,4,100.0,10
2026-09-08T23:43:46.545845,Test 2,2,5,4,100.0,10
2026-09-08T23:43:46.545845,Test 3,2,5,4,50.0,10
2026-09-08T23:43:46.547488,Test 1,2,5,5,100.0,10
2026-09-08T23:43:46.547488,Test 2,2,5,5,100.0,10
2026-09-08T23:43:46.547488,Test 3,2,5,5,0.0,10
2026-09-08T23:43:46.548995,Test 1,2,6,2,100.0,10
2026-09-08T23:43:46.548995,Test 2,2,6,2,100.0,10
2026-09-08T23:43:46.548995,Test 3,2,6,2,70.0,10
2026-09-08T23:43:46.550566,Test 1,2,6,3,100.0,10
2026-09-08T23:43:46.550566,Test 2,2,6,3,100.0,10
2026-09-08T23:43:46.550566,Test 3,2,6,3,80.0,10
2026-09-08T23:43:46.552254,Test 1,2,6,4,100.0,10
2026-09-08T23:43:46.552254,Test 2,2,6,4,100.0,10
2026-09-08T23:43:46.552254,Test 3,2,6,4,50.0,10
2026-09-08T23:43:46.554067,Test 1,2,6,5,100.0,10
2026-09-08T23:43:46.554067,Test 2,2,6,5,100.0,10
2026-09-08T23:43:46.554067,Test 3,2,6,5,10.0,10
2026-09-08T23:43:46.556117,Test 1,2,6,6,100.0,10
2026-09-08T23:43:46.556117,Test 2,2,6,6,100.0,10
2026-09-08T23:43:46.556117,Test 3,2,6,6,10.0,10
2026-09-08T23:43:46.558001,Test 1,2,8,2,100.0,10
2026-09-08T23:43:46.558001,Test 2,2,8,2,100.0,10
2026-09-08T23:43:46.558001,Test 3,2,8,2,100.0,10
2026-09-08T23:43:46.559879,Test 1,2,8,3,100.0,10
2026-09-08T23:43:46.559879,Test 2,2,8,3,100.0,10
2026-09-08T23:43:46.559879,Test 3,2,8,3,80.0,10
2026-09-08T23:43:46.561995,Test 1,2,8,4,100.0,10
2026-09-08T23:43:46.561995,Test 2,2,8,4,100.0,10
2026-09-08T23:43:46.561995,Test 3,2,8,4,40.0,10
2026-09-08T23:43:46.564322,Test 1,2,8,5,100.0,10
2026-09-08T23:43:46.564322,Test 2,2,8,5,100.0,10
2026-09-08T23:43:46.564322,Test 3,2,8,5,40.0,10
2026-09-08T23:43:46.566476,Test 1,2,8,6,100.0,10
2026-09-08T23:43:46.566476,Test 2,2,8,6,100.0,10
2026-09-08T23:43:46.566476,Test 3,2,8,6,30.0,10
2026-09-08T23:43:46.568668,Test 1,2,8,7,100.0,10
2026-09-08T23:43:46.568668,Test 2,2,8,7,100.0,10
2026-09-08T23:43:46.568668,Test 3,2,8,7,10.0,10
2026-09-08T23:43:46.570938,Test 1,2,8,8,100.0,10
2026-09-08T23:43:46.570938,Test 2,2,8,8,100.0,10
2026-09-08T23:43:46.570938,Test 3,2,8,8,0.0,10
2026-09-08T23:43:46.573475,Test 1,2,10,2,100.0,10
2026-09-08T23:43:46.573475,Test 2,2,10,2,100.0,10
2026-09-08T23:43:46.573475,Test 3,2,10,2,90.0,10
2026-09-08T23:43:46.575701,Test 1,2,10,3,100.0,10
2026-09-08T23:43:46.575701,Test 2,2,10,3,100.0,10
2026-09-08T23:43:46.575701,Test 3,2,10,3,80.0,10
2026-09-08T23:43:46.578160,Test 1,2,10,4,100.0,10
2026-09-08T23:43:46.578160,Test 2,2,10,4,100.0,10
2026-09-08T23:43:46.578160,Test 3,2,10,4,70.0,10
2026-09-08T23:43:46.580757,Test 1,2,10,5,100.0,10
2026-09-08T23:43:46.580757,Test 2,2,10,5,100.0,10
2026-09-08T23:43:46.580757,Test 3,2,10,5,20.0,10
2026-09-08T23:43:46.583298,Test 1,2,10,6,100.0,10
2026-09-08T23:43:46.583298,Test 2,2,10,6,100.0,10
2026-09-08T23:43:46.583298,Test 3,2,10,6,0.0,10
2026-09-08T23:43:46.585827,Test 1,2,10,7,100.0,10
2026-09-08T23:43:46.585827,Test 2,2,10,7,100.0,10
2026-09-08T23:43:46.585827,Test 3,2,10,7,30.0,10
2026-09-08T23:43:46.588808,Test 1,2,10,8,100.0,10
2026-09-08T23:43:46.588808,Test 2,2,10,8,100.0,10
2026-09-08T23:43:46.588808,Test 3,2,10,8,10.0,10
2026-09-08T23:43:46.591329,Test 1,2,12,2,100.0,10
2026-09-08T23:43:46.591329,Test 2,2,12,2,100.0,10
2026-09-08T23:43:46.591329,Test 3,2,12,2,100.0,10
2026-09-08T23:43:46.593974,Test 1,2,12,3,100.0,10
2026-09-08T23:43:46.593974,Test 2,2,12,3,100.0,10
2026-09-08T23:43:46.593974,Test 3,2,12,3,50.0,10
2026-09-08T23:43:46.596943,Test 1,2,12,4,100.0,10
2026-09-08T23:43:46.596943,Test 2,2,12,4,100.0,10
2026-09-08T23:43:46.596943,Test 3,2,12,4,60.0,10
2026-09-08T23:43:46.599733,Test 1,2,12,5,100.0,10
2026-09-08T23:43:46.599733,Test 2,2,12,5,100.0,10
2026-09-08T23:43:46.599733,Test 3,2,12,5,50.0,10
2026-09-08T23:43:46.602615,Test 1,2,12,6,100.0,10
2026-09-08T23:43:46.602615,Test 2,2,12,6,100.0,10
2026-09-08T23:43:46.602615,Test 3,2,12,6,30.0,10
2026-09-08T23:43:46.605775,Test 1,2,12,7,100.0,10
2026-09-08T23:43:46.605775,Test 2,2,12,7,100.0,10
2026-09-08T23:43:46.605775,Test 3,2,12,7,30.0,10
2026-09-08T23:43:46.608794,Test 1,2,12,8,100.0,10
2026-09-08T23:43:46.608794,Test 2,2,12,8,100.0,10
2026-09-08T23:43:46.608794,Test 3,2,12,8,0.0,10
2026-09-08T23:43:46.610892,Test 1,4,5,2,100.0,10
2026-09-08T23:43:46.610892,Test 2,4,5,2,100.0,10
2026-09-08T23:43:46.610892,Test 3,4,5,2,60.0,10
2026-09-08T23:43:46.613183,Test 1,4,5,3,100.0,10
2026-09-08T23:43:46.613183,Test 2,4,5,3,100.0,10
2026-09-08T23:43:46.613183,Test 3,4,5,3,20.0,10
2026-09-08T23:43:46.615759,Test 1,4,5,4,100.0,10
2026-09-08T23:43:46.615759,Test 2,4,5,4,100.0,10
2026-09-08T23:43:46.615759,Test 3,4,5,4,0.0,10
2026-09-08T23:43:46.618141,Test 1,4,5,5,100.0,10
2026-09-08T23:43:46.618141,Test 2,4,5,5,100.0,10
2026-09-08T23:43:46.618141,Test 3,4,5,5,0.0,10
2026-09-08T23:43:46.620471,Test 1,4,6,2,100.0,10
2026-09-08T23:43:46.620471,Test 2,4,6,2,100.0,10
2026-09-08T23:43:46.620471,Test 3,4,6,2,30.0,10
2026-09-08T23:43:46.623264,Test 1,4,6,3,100.0,10
2026-09-08T23:43:46.623264,Test 2,4,6,3,100.0,10
2026-09-08T23:43:46.623264,Test 3,4,6,3,10.0,10
2026-09-08T23:43:46.625734,Test 1,4,6,4,100.0,10
2026-09-08T23:43:46.625734,Test 2,4,6,4,100.0,10
2026-09-08T23:43:46.625734,Test 3,4,6,4,0.0,10
2026-09-08T23:43:46.628524,Test 1,4,6,5,100.0,10
2026-09-08T23:43:46.628524,Test 2,4,6,5,100.0,10
2026-09-08T23:43:46.628524,Test 3,4,6,5,0.0,10
2026-09-08T23:43:46.631261,Test 1,4,6,6,100.0,10
2026-09-08T23:43:46.631261,Test 2,4,6,6,100.0,10
2026-09-08T23:43:46.631261,Test 3,4,6,6,0.0,10
2026-09-08T23:43:46.634026,Test 1,4,8,2,100.0,10
2026-09-08T23:43:46.634026,Test 2,4,8,2,100.0,10
2026-09-08T23:43:46.634026,Test 3,4,8,2,30.0,10
2026-09-08T23:43:46.636917,Test 1,4,8,3,100.0,10
2026-09-08T23:43:46.636917,Test 2,4,8,3,100.0,10
2026-09-08T23:43:46.636917,Test 3,4,8,3,10.0,10
2026-09-08T23:43:46.640208,Test 1,4,8,4,100.0,10
2026-09-08T23:43:46.640208,Test 2,4,8,4,100.0,10
2026-09-08T23:43:46.640208,Test 3,4,8,4,0.0,10
2026-09-08T23:43:46.643328,Test 1,4,8,5,100.0,10
2026-09-08T23:43:46.643328,Test 2,4,8,5,100.0,10
2026-09-08T23:43:46.643328,Test 3,4,8,5,0.0,10
2026-09-08T23:43:46.646512,Test 1,4,8,6,100.0,10
2026-09-08T23:43:46.646512,Test 2,4,8,6,100.0,10
2026-09-08T23:43:46.646512,Test 3,4,8,6,0.0,10
2026-09-08T23:43:46.649911,Test 1,4,8,7,100.0,10
2026-09-08T23:43:46.649911,Test 2,4,8,7,100.0,10
2026-09-08T23:43:46.649911,Test 3,4,8,7,0.0,10
2026-09-08T23:43:46.653283,Test 1,4,8,8,100.0,10
2026-09-08T23:43:46.653283,Test 2,4,8,8,100.0,10
2026-09-08T23:43:46.653283,Test 3,4,8,8,0.0,10
2026-09-08T23:43:46.656696,Test 1,4,10,2,100.0,10
2026-09-08T23:43:46.656696,Test 2,4,10,2,100.0,10
2026-09-08T23:43:46.656696,Test 3,4,10,2,50.0,10
2026-09-08T23:43:46.659981,Test 1,4,10,3,100.0,10
2026-09-08T23:43:46.659981,Test 2,4,10,3,100.0,10
2026-09-08T23:43:46.659981,Test 3,4,10,3,20.0,10
2026-09-08T23:43:46.664029,Test 1,4,10,4,100.0,10
2026-09-08T23:43:46.664029,Test 2,4,10,4,100.0,10
2026-09-08T23:43:46.664029,Test 3,4,10,4,0.0,10
2026-09-08T23:43:46.667734,Test 1,4,10,5,100.0,10
2026-09-08T23:43:46.667734,Test 2,4,10,5,100.0,10
2026-09-08T23:43:46.667734,Test 3,4,10,5,10.0,10
2026-09-08T23:43:46.671356,Test 1,4,10,6,100.0,10
2026-09-08T23:43:46.671356,Test 2,4,10,6,100.0,10
2026-09-08T23:43:46.671356,Test 3,4,10,6,0.0,10
2026-09-08T23:43:46.675349,Test 1,4,10,7,100.0,10
2026-09-08T23:43:46.675349,Test 2,4,10,7,100.0,10
2026-09-08T23:43:46.675349,Test 3,4,10,7,0.0,10
2026-09-08T23:43:46.679294,Test 1,4,10,8,100.0,10
2026-09-08T23:43:46.679294,Test 2,4,10,8,100.0,10
2026-09-08T23:43:46.679294,Test 3,4,10,8,0.0,10
2026-09-08T23:43:46.683263,Test 1,4,12,2,100.0,10
2026-09-08T23:43:46.683263,Test 2,4,12,2,100.0,10
2026-09-08T23:43:46.683263,Test 3,4,12,2,60.0,10
2026-09-08T23:43:46.687126,Test 1,4,12,3,100.0,10
2026-09-08T23:43:46.687126,Test 2,4,12,3,100.0,10
2026-09-08T23:43:46.687126,Test 3,4,12,3,10.0,10
2026-09-08T23:43:46.691390,Test 1,4,12,4,100.0,10
2026-09-08T23:43:46.691390,Test 2,4,12,4,100.0,10
2026-09-08T23:43:46.691390,Test 3,4,12,4,10.0,10
2026-09-08T23:43:46.695464,Test 1,4,12,5,100.0,10
2026-09-08T23:43:46.695464,Test 2,4,12,5,100.0,10
2026-09-08T23:43:46.695464,Test 3,4,12,5,0.0,10
2026-09-08T23:43:46.699992,Test 1,4,12,6,100.0,10
2026-09-08T23:43:46.699992,Test 2,4,12,6,100.0,10
2026-09-08T23:43:46.699992,Test 3,4,12,6,0.0,10
2026-09-08T23:43:46.704259,Test 1,4,12,7,100.0,10
2026-09-08T23:43:46.704259,Test 2,4,12,7,100.0,10
2026-09-08T23:43:46.704259,Test 3,4,12,7,0.0,10
2026-09-08T23:43:46.708829,Test 1,4,12,8,100.0,10
2026-09-08T23:43:46.708829,Test 2,4,12,8,100.0,10
2026-09-08T23:43:46.708829,Test 3,4,12,8,0.0,10
2026-09-08T23:43:46.712684,Test 1,6,8,2,100.0,10
2026-09-08T23:43:46.712684,Test 2,6,8,2,100.0,10
2026-09-08T23:43:46.712684,Test 3,6,8,2,10.0,10
2026-09-08T23:43:46.716855,Test 1,6,8,3,100.0,10
2026-09-08T23:43:46.716855,Test 2,6,8,3,100.0,10
2026-09-08T23:43:46.716855,Test 3,6,8,3,0.0,10
2026-09-08T23:43:46.720918,Test 1,6,8,4,100.0,10
2026-09-08T23:43:46.720918,Test 2,6,8,4,100.0,10
2026-09-08T23:43:46.720918,Test 3,6,8,4,0.0,10
2026-09-08T23:43:46.725341,Test 1,6,8,5,100.0,10
2026-09-08T23:43:46.725341,Test 2,6,8,5,100.0,10
2026-09-08T23:43:46.725341,Test 3,6,8,5,0.0,10
2026-09-08T23:43:46.729791,Test 1,6,8,6,100.0,10
2026-09-08T23:43:46.729791,Test 2,6,8,6,100.0,10
2026-09-08T23:43:46.729791,Test 3,6,8,6,0.0,10
2026-09-08T23:43:46.734511,Test 1,6,8,7,100.0,10
2026-09-08T23:43:46.734511,Test 2,6,8,7,100.0,10
2026-09-08T23:43:46.734511,Test 3,6,8,7,0.0,10
2026-09-08T23:43:46.739385,Test 1,6,8,8,100.0,10
2026-09-08T23:43:46.739385,Test 2,6,8,8,100.0,10
2026-09-08T23:43:46.739385,Test 3,6,8,8,0.0,10
2026-09-08T23:43:46.743803,Test 1,6,10,2,100.0,10
2026-09-08T23:43:46.743803,Test 2,6,10,2,100.0,10
2026-09-08T23:43:46.743803,Test 3,6,10,2,20.0,10
2026-09-08T23:43:46.748614,Test 1,6,10,3,100.0,10
2026-09-08T23:43:46.748614,Test 2,6,10,3,100.0,10
2026-09-08T23:43:46.748614,Test 3,6,10,3,10.0,10
2026-09-08T23:43:46.753347,Test 1,6,10,4,100.0,10
2026-09-08T23:43:46.753347,Test 2,6,10,4,100.0,10
2026-09-08T23:43:46.753347,Test 3,6,10,4,0.0,10
2026-09-08T23:43:46.758328,Test 1,6,10,5,100.0,10
2026-09-08T23:43:46.758328,Test 2,6,10,5,100.0,10
2026-09-08T23:43:46.758328,Test 3,6,10,5,0.0,10
2026-09-08T23:43:46.763539,Test 1,6,10,6,100.0,10
2026-09-08T23:43:46.763539,Test 2,6,10,6,100.0,10
2026-09-08T23:43:46.763539,Test 3,6,10,6,0.0,10
2026-09-08T23:43:46.768578,Test 1,6,10,7,100.0,10
2026-09-08T23:43:46.768578,Test 2,6,10,7,100.0,10
2026-09-08T23:43:46.768578,Test 3,6,10,7,0.0,10
2026-09-08T23:43:46.773813,Test 1,6,10,8,100.0,10
2026-09-08T23:43:46.773813,Test 2,6,10,8,100.0,10
2026-09-08T23:43:46.773813,Test 3,6,10,8,0.0,10
2026-09-08T23:43:46.778873,Test 1,6,12,2,100.0,10
2026-09-08T23:43:46.778873,Test 2,6,12,2,100.0,10
2026-09-08T23:43:46.778873,Test 3,6,12,2,10.0,10
2026-09-08T23:43:46.784220,Test 1,6,12,3,100.0,10
2026-09-08T23:43:46.784220,Test 2,6,12,3,100.0,10
2026-09-08T23:43:46.784220,Test 3,6,12,3,10.0,10
2026-09-08T23:43:46.789665,Test 1,6,12,4,100.0,10
2026-09-08T23:43:46.789665,Test 2,6,12,4,100.0,10
2026-09-08T23:43:46.789665,Test 3,6,12,4,0.0,10
2026-09-08T23:43:46.795009,Test 1,6,12,5,100.0,10
2026-09-08T23:43:46.795009,Test 2,6,12,5,100.0,10
2026-09-08T23:43:46.795009,Test 3,6,12,5,0.0,10
2026-09-08T23:43:46.800624,Test 1,6,12,6,100.0,10
2026-09-08T23:43:46.800624,Test 2,6,12,6,100.0,10
2026-09-08T23:43:46.800624,Test 3,6,12,6,0.0,10
2026-09-08T23:43:46.811636,Test 1,6,12,7,100.0,10
2026-09-08T23:43:46.811636,Test 2,6,12,7,100.0,10
2026-09-08T23:43:46.811636,Test 3,6,12,7,0.0,10
2026-09-08T23:43:46.839212,Test 1,6,12,8,100.0,10
2026-09-08T23:43:46.839212,Test 2,6,12,8,100.0,10
2026-09-08T23:43:46.839212,Test 3,6,12,8,0.0,10
2026-09-08T23:43:46.850793,Test 1,8,10,2,100.0,10
2026-09-08T23:43:46.850793,Test 2,8,10,2,100.0,10
2026-09-08T23:43:46.850793,Test 3,8,10,2,0.0,10
2026-09-08T23:43:46.858598,Test 1,8,10,3,100.0,10
2026-09-08T23:43:46.858598,Test 2,8,10,3,100.0,10
2026-09-08T23:43:46.858598,Test 3,8,10,3,0.0,10
2026-09-08T23:43:46.865735,Test 1,8,10,4,100.0,10
2026-09-08T23:43:46.865735,Test 2,8,10,4,100.0,10
2026-09-08T23:43:46.865735,Test 3,8,10,4,0.0,10
2026-09-08T23:43:46.872353,Test 1,8,10,5,100.0,10
2026-09-08T23:43:46.872353,Test 2,8,10,5,100.0,10
2026-09-08T23:43:46.872353,Test 3,8,10,5,0.0,10
2026-09-08T23:43:46.878681,Test 1,8,10,6,100.0,10
2026-09-08T23:43:46.878681,Test 2,8,10,6,100.0,10
2026-09-08T23:43:46.878681,Test 3,8,10,6,0.0,10
2026-09-08T23:43:46.885275,Test 1,8,10,7,100.0,10
2026-09-08T23:43:46.885275,Test 2,8,10,7,100.0,10
2026-09-08T23:43:46.885275,Test 3,8,10,7,0.0,10
2026-09-08T23:43:46.892011,Test 1,8,10,8,100.0,10
2026-09-08T23:43:46.892011,Test 2,8,10,8,100.0,10
2026-09-08T23:43:46.892011,Test 3,8,10,8,0.0,10
2026-09-08T23:43:46.898777,Test 1,8,12,2,100.0,10
2026-09-08T23:43:46.898777,Test 2,8,12,2,100.0,10
2026-09-08T23:43:46.898777,Test 3,8,12,2,10.0,10
2026-09-08T23:43:46.905492,Test 1,8,12,3,100.0,10
2026-09-08T23:43:46.905492,Test 2,8,12,3,100.0,10
2026-09-08T23:43:46.905492,Test 3,8,12,3,0.0,10
2026-09-08T23:43:46.912354,Test 1,8,12,4,100.0,10
2026-09-08T23:43:46.912354,Test 2,8,12,4,100.0,10
2026-09-08T23:43:46.912354,Test 3,8,12,4,0.0,10
2026-09-08T23:43:46.919573,Test 1,8,12,5,100.0,10
2026-09-08T23:43:46.919573,Test 2,8,12,5,100.0,10
2026-09-08T23:43:46.919573,Test 3,8,12,5,0.0,10
2026-09-08T23:43:46.926867,Test 1,8,12,6,100.0,10
2026-09-08T23:43:46.926867,Test 2,8,12,6,100.0,10
2026-09-08T23:43:46.926867,Test 3,8,12,6,0.0,10
2026-09-08T23:43:46.934320,Test 1,8,12,7,100.0,10
2026-09-08T23:43:46.934320,Test 2,8,12,7,100.0,10
2026-09-08T23:43:46.934320,Test 3,8,12,7,0.0,10
2026-09-08T23:43:46.941761,Test 1,8,12,8,100.0,10
2026-09-08T23:43:46.941761,Test 2,8,12,8,100.0,10
2026-09-08T23:43:46.941761,Test 3,8,12,8,0.0,10
2026-09-08T23:43:46.950070,Test 1,10,12,2,100.0,10
2026-09-08T23:43:46.950070,Test 2,10,12,2,100.0,10
2026-09-08T23:43:46.950070,Test 3,10,12,2,0.0,10
2026-09-08T23:43:46.958399,Test 1,10,12,3,100.0,10
2026-09-08T23:43:46.958399,Test 2,10,12,3,100.0,10
2026-09-08T23:43:46.958399,Test 3,10,12,3,0.0,10
2026-09-08T23:43:46.967089,Test 1,10,12,4,100.0,10
2026-09-08T23:43:46.967089,Test 2,10,12,4,100.0,10
2026-09-08T23:43:46.967089,Test 3,10,12,4,0.0,10
2026-09-08T23:43:46.976029,Test 1,10,12,5,100.0,10
2026-09-08T23:43:46.976029,Test 2,10,12,5,100.0,10
2026-09-08T23:43:46.976029,Test 3,10,12,5,0.0,10
2026-09-08T23:43:46.984922,Test 1,10,12,6,100.0,10
2026-09-08T23:43:46.984922,Test 2,10,12,6,100.0,10
2026-09-08T23:43:46.984922,Test 3,10,12,6,0.0,10
2026-09-08T23:43:46.994195,Test 1,10,12,7,100.0,10
2026-09-08T23:43:46.994195,Test 2,10,12,7,100.0,10
2026-09-08T23:43:46.994195,Test 3,10,12,7,0.0,10
2026-09-08T23:43:47.003462,Test 1,10,12,8,100.0,10
2026-09-08T23:43:47.003462,Test 2,10,12,8,100.0,10
2026-09-08T23:43:47.003462,Test 3,10,12,8,0.0,10
2026-09-08T23:43:47.024371,Test 1,2,5,2,100.0,10
2026-09-08T23:43:47.024371,Test 2,2,5,2,100.0,10
2026-09-08T23:43:47.024371,Test 3,2,5,2,100.0,10
2026-09-08T23:43:47.025783,Test 1,2,5,3,100.0,10
2026-09-08T23:43:47.025783,Test 2,2,5,3,100.0,10
2026-09-08T23:43:47.025783,Test 3,2,5,3,60.0,10
2026-09-08T23:43:47.027250,Test 1,2,5,4,100.0,10
2026-09-08T23:43:47.027250,Test 2,2,5,4,100.0,10
2026-09-08T23:43:47.027250,Test 3,2,5,4,60.0,10
2026-09-08T23:43:47.029049,Test 1,2,5,5,100.0,10
2026-09-08T23:43:47.029049,Test 2,2,5,5,100.0,10
2026-09-08T23:43:47.029049,Test 3,2,5,5,0.0,10
2026-09-08T23:43:47.030548,Test 1,2,6,2,100.0,10
2026-09-08T23:43:47.030548,Test 2,2,6,2,100.0,10
2026-09-08T23:43:47.030548,Test 3,2,6,2,90.0,10
2026-09-08T23:43:47.032098,Test 1,2,6,3,100.0,10
2026-09-08T23:43:47.032098,Test 2,2,6,3,100.0,10
2026-09-08T23:43:47.032098,Test 3,2,6,3,80.0,10
2026-09-08T23:43:47.033834,Test 1,2,6,4,100.0,10
2026-09-08T23:43:47.033834,Test 2,2,6,4,100.0,10
2026-09-08T23:43:47.033834,Test 3,2,6,4,60.0,10
2026-09-08T23:43:47.035536,Test 1,2,6,5,100.0,10
2026-09-08T23:43:47.035536,Test 2,2,6,5,100.0,10
2026-09-08T23:43:47.035536,Test 3,2,6,5,30.0,10
2026-09-08T23:43:47.037422,Test 1,2,6,6,100.0,10
2026-09-08T23:43:47.037422,Test 2,2,6,6,100.0,10
2026-09-08T23:43:47.037422,Test 3,2,6,6,0.0,10
2026-09-08T23:43:47.039273,Test 1,2,8,2,100.0,10
